mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vectorizer__ngram_range,param_vectorizer__max_features,param_classifier__tol,param_classifier__max_iter,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
29.62076358795166,0.2970744643029227,2.384797978401184,0.025302973084862228,"(1, 2)",1000,0.001,100,100.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 1000, 'classifier__tol': 0.001, 'classifier__max_iter': 100, 'classifier__C': 100}",0.9281696968363337,0.9329570020993226,0.927367302873544,0.9324851381626824,0.9331005553376729,0.9325916525910681,0.9312600791786415,0.9322176750899054,0.9314393096571664,0.9309917484317932,0.931258016025813,0.0018779243823525886,24
27.72053282260895,0.2782779262804978,2.326517605781555,0.0314157214750603,"(2, 2)",50000,0.01,500,0.1,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 50000, 'classifier__tol': 0.01, 'classifier__max_iter': 500, 'classifier__C': 0.1}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
31.00470495223999,0.5655969455531124,2.4047443151473997,0.04752657672280588,"(1, 2)",10000,0.0001,100,10.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.0001, 'classifier__max_iter': 100, 'classifier__C': 10}",0.9525848073472339,0.9473572702625361,0.9482422163838581,0.9526727007888693,0.9487830805936941,0.9514528085537286,0.950205713489246,0.9475536732130866,0.9488408259391231,0.9485228189622769,0.9496215915533652,0.0018870765579494248,4
29.288542771339415,0.3131778721503548,2.380543899536133,0.038173400500590114,"(1, 2)",1000,0.01,500,0.1,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 1000, 'classifier__tol': 0.01, 'classifier__max_iter': 500, 'classifier__C': 0.1}",0.9006428958367539,0.8979160095083908,0.9002056943734456,0.8966171080098325,0.8999723950419073,0.9029623923940208,0.9043731767958985,0.8974720814470549,0.9008438324119128,0.9020335206074418,0.9003039106426657,0.00233361994463196,41
40.747323513031006,0.7000786801357602,2.494521689414978,0.04145755825426578,"(2, 3)",50000,0.01,500,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 50000, 'classifier__tol': 0.01, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
29.462893581390382,0.22658609339371505,2.393826150894165,0.045189471928737034,"(1, 2)",500,0.01,1000,1.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 1}",0.8931069983298014,0.8893346873901523,0.892117050356628,0.8909233635175441,0.8921742371457051,0.8966275518403264,0.8961935473839943,0.8889420247428438,0.8941917051270507,0.8929180420545189,0.8926529207888564,0.002434484493221718,46
29.39429178237915,0.3096687508019671,2.375862193107605,0.03591561787156479,"(1, 2)",500,0.01,1000,100.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 100}",0.8931221782915081,0.8895084340876052,0.892257826437539,0.8912768473694462,0.8920319726029545,0.8968064821778152,0.8959893720272815,0.8888177227584672,0.8942069288622467,0.8927742009361443,0.8926791965551008,0.0024095377624697256,44
42.64070188999176,0.7096558794449805,2.516337776184082,0.05619727360096974,"(1, 3)",1000,0.001,1000,100.0,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 1000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 100}",0.9282653585764207,0.9336624456057016,0.9270254936796078,0.9324851381626824,0.9335409933795803,0.9326710154457363,0.9312366404841494,0.9336142878972318,0.9314790379494603,0.9309803858519224,0.9314960797032492,0.002155865659714172,23
40.594962215423585,0.5105077253779376,2.4376367568969726,0.028767693348273483,"(2, 3)",10000,0.001,500,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.7276369731943042,0.7157649777991716,0.7161819631714668,0.7180776775533754,0.7228132640139716,0.7271661232790706,0.7208151339411132,0.7170629526268604,0.7229472405610222,0.7246143998787912,0.7213080706019147,0.004194739508861275,67
42.33265442848206,0.5285676284446253,2.5319886922836305,0.05234695824205925,"(1, 3)",1000,0.0001,500,0.001,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 1000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 0.001}",0.8247063291130022,0.8224804634144482,0.8244648197932167,0.8203288323641701,0.8261611342169582,0.8278303227158806,0.832004789039475,0.824924852143272,0.8235505925472966,0.8229084909678409,0.824936062631556,0.003056248031328961,59
29.625907254219054,0.32233188213469854,2.406504201889038,0.04370908204676988,"(1, 2)",10000,0.001,1000,1.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 1}",0.9487262843294206,0.9470503954120179,0.9437832800906633,0.9505469218714947,0.9472162729949289,0.9497691715273456,0.950169492068643,0.9462694459778862,0.9475664688618424,0.9472848214954667,0.947838255462971,0.0019385639317157464,7
42.46681137084961,0.7159655150509678,2.5787420988082888,0.07433965844830967,"(1, 3)",10000,0.0001,1000,0.001,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.0001, 'classifier__max_iter': 1000, 'classifier__C': 0.001}",0.6933523667305109,0.6899150937382575,0.6843085876440268,0.6919931823440049,0.6951665772845642,0.6936724944612399,0.6964270528829101,0.6882234603547716,0.6898375454160285,0.6916373745980969,0.6914533735454411,0.0033740006068133086,75
28.27224454879761,0.25729543706109775,2.3091217041015626,0.03591897303861719,"(2, 2)",10000,0.001,100,0.1,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 100, 'classifier__C': 0.1}",0.8621214966816328,0.8487258208609129,0.8434619465094002,0.8542356476187326,0.8483540697538162,0.8595766018411806,0.851601435961152,0.8459874548025273,0.8501104374916189,0.8493968252174772,0.851357173673845,0.005516188776905871,54
40.800337243080136,0.7169972267694266,2.458791399002075,0.04050751443576601,"(2, 3)",10000,0.0001,500,0.001,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 0.001}",0.276565988850831,0.27257690175523597,0.2716495466479087,0.27435879716943695,0.2705587663285722,0.2758043464450515,0.2735262254026069,0.26927607561830036,0.27128803616624036,0.26935929493361604,0.27249639793178,0.0024121204888543544,87
40.670327353477475,0.6368829861302615,2.4335967302322388,0.0716116015640132,"(2, 3)",500,0.001,500,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.6794247576143029,0.6648235329080431,0.6697668446020578,0.672424232013071,0.6746550359393287,0.6780150954179119,0.6729624189970255,0.6714245955298255,0.676310888555141,0.6768189559884187,0.6736626357565126,0.0041285119729271205,77
28.908173441886902,0.4183044838733828,2.304456281661987,0.04412360538736808,"(2, 2)",1000,0.0001,500,1.0,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 1000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 1}",0.7824989680471793,0.7737693260951216,0.7765222882767232,0.7699325322874286,0.7734057243164977,0.7823936449357255,0.7793841204505026,0.7742349437923077,0.77189861703161,0.7769123784956123,0.7760952543728709,0.004050174571279242,61
43.28390107154846,0.8649990877109296,2.5112590312957765,0.03675952613080507,"(1, 3)",500,0.0001,100,10.0,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.0001, 'classifier__max_iter': 100, 'classifier__C': 10}",0.9262963167710964,0.9259409623908942,0.9248498003956739,0.9278451476864071,0.9268018504217915,0.9306247128490086,0.9289478940657729,0.9255066665908752,0.9262601244097697,0.9292924819504798,0.9272365957531769,0.0017719937931013991,27
29.75529203414917,0.40427432560915133,2.423098349571228,0.044297860042770414,"(1, 2)",10000,0.001,500,100.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 100}",0.9498247490420125,0.9461437370938622,0.9437645069157234,0.9506718536537903,0.9480111941678722,0.950986053585828,0.950049749547782,0.9456450625690591,0.948023299513232,0.9475453932610239,0.9480665599350185,0.002251230272568925,6
27.967002844810487,0.33683768049396795,2.284945774078369,0.03193875339364084,"(2, 2)",500,0.0001,100,0.01,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 500, 'classifier__tol': 0.0001, 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.6842686689901085,0.6706090138817312,0.6752137703916242,0.6772298969674208,0.6810684318807657,0.6841320705624246,0.6788170125358878,0.6765864160642171,0.6827552033320967,0.6830707694840509,0.6793751254090328,0.004258841114909236,76
27.618200635910036,0.3327153985206031,2.3409169912338257,0.043200860873368614,"(2, 2)",50000,0.01,100,0.1,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 50000, 'classifier__tol': 0.01, 'classifier__max_iter': 100, 'classifier__C': 0.1}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
29.981164479255675,0.5044813860453102,2.4076823711395265,0.03381930327249343,"(1, 2)",10000,0.0001,500,0.01,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.90977570306988,0.9077409642490354,0.9076017252382508,0.9074211039178951,0.9096852213682638,0.9119085724061003,0.9130086928216334,0.9078932475240116,0.910084457270289,0.9107950358295286,0.9095914723694888,0.0018373518424711704,34
40.74265725612641,0.7139553584736211,2.4317304134368896,0.03917410032723163,"(2, 3)",1000,0.001,100,1.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 1000, 'classifier__tol': 0.001, 'classifier__max_iter': 100, 'classifier__C': 1}",0.7784417379024968,0.7682151429438813,0.7679637898630767,0.7630297542501004,0.7684034704314673,0.7749626786768319,0.7717810960328823,0.7695245326800539,0.7671110335965245,0.774080468768359,0.7703513705145675,0.004260473324516733,62
29.412371897697447,0.5204454207735709,2.375253176689148,0.04757273356955006,"(1, 2)",10000,0.001,500,0.1,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 0.1}",0.9371594975938411,0.9370310401003143,0.9366242919433256,0.9416360857013383,0.9377094951675956,0.9410018584775625,0.941708220390557,0.9376172903741508,0.9386332020515255,0.9382360424865387,0.938735702428675,0.0018653689239446175,15
30.303200912475585,0.42742494844869205,2.455703592300415,0.03263224898436876,"(1, 2)",50000,0.001,1000,100.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 50000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 100}",0.9462221939435672,0.948461309386722,0.9445054172238762,0.9513071588219847,0.9448266649630508,0.95132891270117,0.9467312388751515,0.9441127006560709,0.9470221056809552,0.9456928310183974,0.9470210533270947,0.0024716657361488464,9
28.04639928340912,0.426501327815332,2.290446639060974,0.05426969478282694,"(2, 2)",1000,0.0001,500,0.01,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 1000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.7227154013939452,0.7101680998555545,0.7099053018479692,0.7162560398429862,0.7161675209974515,0.7273203998016854,0.717331490747041,0.7157168852931785,0.7183331901715152,0.7223604907759688,0.7176274820727295,0.005155227967417998,70
21.68733756542206,0.3371028239348951,2.265289807319641,0.043022236752644445,"(1, 1)",50000,0.001,1000,1.0,"{'vectorizer__ngram_range': (1, 1), 'vectorizer__max_features': 50000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 1}",0.9446667127346133,0.9430402235248486,0.9393615124880075,0.9460703446544093,0.9442912985603303,0.9453277121461525,0.9456454945918743,0.9428903087917027,0.9438540988785314,0.9421237860155727,0.9437271492386043,0.001890801476525682,13
40.227342581748964,0.4353148975195583,2.4096396923065186,0.05222570811066476,"(2, 3)",1000,0.001,1000,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 1000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 0.01}",0.7177018280957949,0.705477959981232,0.7047484323011194,0.7100905192532448,0.7125345462575337,0.7210646103796933,0.712590794599508,0.7101841538092634,0.7166127265265905,0.7175664904493808,0.7128572061653362,0.005121459508496079,73
40.55681540966034,0.9811512966315705,2.4786069869995115,0.05288756692728375,"(2, 3)",50000,0.01,1000,100.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 50000, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 100}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
21.160298824310303,0.31211808295723165,2.2219346523284913,0.05233683061611131,"(1, 1)",500,0.01,1000,0.01,"{'vectorizer__ngram_range': (1, 1), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 0.01}",0.8870540882142115,0.8837295762395031,0.8851091417261707,0.8841746979182122,0.8859110014344909,0.8900973756271683,0.8917220309655702,0.8840667864359048,0.8868377467239218,0.8872437071423378,0.8865946152427491,0.00249759078232938,48
27.427354502677918,0.7587337661984745,2.287825512886047,0.03738943920336299,"(2, 2)",10000,0.01,100,0.01,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.01, 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
39.70057556629181,2.145935102149254,2.398948550224304,0.05736624244785202,"(2, 3)",500,0.01,1000,1.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 1}",0.6705480903370497,0.6578843275549539,0.6620216420225473,0.6645885451698224,0.66494652864346,0.673384143951483,0.6652618072896574,0.6590813929372793,0.6642325643925747,0.6668756349562265,0.6648824677255053,0.0044701008847948245,80
40.08085525035858,2.071424796020882,2.4624207496643065,0.03495119691620194,"(2, 3)",50000,0.0001,100,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 50000, 'classifier__tol': 0.0001, 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.6288174259564956,0.620636373468651,0.6183503295671763,0.6180192261908833,0.6237505628619971,0.6309258681505014,0.6217385567496035,0.6198332718655672,0.6240293260010308,0.624144518720308,0.6230245459532214,0.0040400775337872214,83
42.04092817306518,2.0674858428309486,2.5175103664398195,0.04033450587681753,"(1, 3)",500,0.01,500,0.1,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 500, 'classifier__C': 0.1}",0.8927580933500169,0.8893996547523999,0.891274044301401,0.8903221771835037,0.8915282886224833,0.896490284864598,0.8953276071654184,0.8881436080397149,0.8932805015664087,0.8922227748278964,0.8920747034673842,0.0024216111786717386,47
21.07550456523895,0.3328733586139195,2.251237988471985,0.0553358420589004,"(1, 1)",50000,0.01,500,0.01,"{'vectorizer__ngram_range': (1, 1), 'vectorizer__max_features': 50000, 'classifier__tol': 0.01, 'classifier__max_iter': 500, 'classifier__C': 0.01}",0.885187395956021,0.8831423775652015,0.88517394811156,0.8816180948815912,0.8828444429934361,0.8887108862000709,0.8894643541199984,0.8829806429845921,0.887296562717426,0.8848938076857046,0.8851312513215601,0.002499839783295218,49
41.5735809803009,2.1623088522340534,2.5202609062194825,0.05322513381714159,"(1, 3)",10000,0.001,100,1.0,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 100, 'classifier__C': 1}",0.9497885733287651,0.944405450998036,0.9411769275975074,0.9509635395268116,0.9493061276809976,0.9525119671706036,0.9513338696255831,0.9449172275530318,0.9456556022791415,0.9466283678093103,0.9476687653569786,0.0034701449851136704,8
29.192613673210143,0.9381104262488358,2.3890149354934693,0.08624657828218744,"(1, 2)",500,0.01,1000,10.0,"{'vectorizer__ngram_range': (1, 2), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 10}",0.8930365273802275,0.8895084340876052,0.8921966626276775,0.8913370006745679,0.8920319726029545,0.8968064821778152,0.8959893720272815,0.8887380981412761,0.8942069288622467,0.892846364437535,0.8926697843019186,0.0024190840773852607,45
27.368404269218445,0.9684679976137085,2.275559139251709,0.05471731514787857,"(2, 2)",500,0.01,1000,100.0,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 100}",0.6726983982685916,0.6617660446205179,0.6644029910299657,0.6677001811498178,0.6697904282636701,0.6758672702806403,0.6706141044488563,0.6621896697990485,0.6692986219710283,0.6712841655179846,0.6685611875350121,0.004347199243942603,78
28.40785856246948,0.7846008475536396,2.3175273656845095,0.03983071203928364,"(2, 2)",10000,0.001,1000,10.0,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 1000, 'classifier__C': 10}",0.8823725803541924,0.8812319218825868,0.8775085785576616,0.8851201856435256,0.8757188279054661,0.8800473702586316,0.8874101204199175,0.8676232280551227,0.884230567506985,0.8777422187962144,0.8799005599380303,0.005374864573950527,50
27.16541259288788,1.0330049839502624,2.2918292760848997,0.06152591571526261,"(2, 2)",10000,0.01,1000,0.001,"{'vectorizer__ngram_range': (2, 2), 'vectorizer__max_features': 10000, 'classifier__tol': 0.01, 'classifier__max_iter': 1000, 'classifier__C': 0.001}",0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19622104769755452,0.19624385828807864,0.19622104769755452,0.19622104769755452,0.19622332875660695,6.843177157234149e-06,89
42.55363812446594,2.14147906122978,2.4158122301101685,0.07268355930059868,"(2, 3)",10000,0.0001,500,10.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.0001, 'classifier__max_iter': 500, 'classifier__C': 10}",0.8817593704663524,0.8741592252174732,0.8770452641311351,0.8790849666918369,0.8758309571733487,0.8813508107280524,0.8817008808742544,0.8754315386587642,0.880968182805853,0.8790349927304931,0.8786366189477564,0.002702364983411809,52
40.39943382740021,1.8414094975193418,2.407585620880127,0.03844119501472674,"(2, 3)",500,0.001,500,100.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 100}",0.7298568747060373,0.7164513642976736,0.716018703935308,0.7137854447524248,0.7188953392542426,0.7194472541294837,0.7223028136682926,0.7191682541626214,0.7199462452592248,0.7162406018721988,0.7192112896037508,0.004238609298480542,69
42.10771269798279,1.8314772448991097,2.516956639289856,0.058242872554374464,"(1, 3)",500,0.01,100,0.001,"{'vectorizer__ngram_range': (1, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.01, 'classifier__max_iter': 100, 'classifier__C': 0.001}",0.8319678977930289,0.831032451004658,0.8333043038223442,0.8301614877478071,0.8340913135222744,0.8364984116442692,0.8393277782844878,0.834768368532583,0.8337289782258209,0.8316206571727225,0.8336501647749996,0.002605587164163791,56
21.244632601737976,0.32662794233480064,2.2368024587631226,0.03492589839548769,"(1, 1)",50000,0.0001,100,0.001,"{'vectorizer__ngram_range': (1, 1), 'vectorizer__max_features': 50000, 'classifier__tol': 0.0001, 'classifier__max_iter': 100, 'classifier__C': 0.001}",0.7009208373154535,0.6969778449668089,0.6903680611611384,0.6976053149029724,0.7061538797719199,0.704180703686813,0.7107506250679155,0.6998446410808299,0.7007187169952793,0.7018326051025335,0.7009353230051665,0.005239899088395756,74
40.389381766319275,1.7305565452032625,2.420573425292969,0.03666192817909863,"(2, 3)",10000,0.001,500,1.0,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 10000, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 1}",0.871156561727603,0.8731694269517608,0.8752513005537653,0.8688739954174626,0.8651828752174637,0.8790242099203716,0.8829418098739326,0.8702029816089359,0.8777246837170579,0.8744471993855152,0.8737975044373869,0.004976319600323058,53
40.13640730381012,1.8828761367769848,2.446782445907593,0.0329489778850928,"(2, 3)",50000,0.001,100,0.01,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 50000, 'classifier__tol': 0.001, 'classifier__max_iter': 100, 'classifier__C': 0.01}",0.6286766519986006,0.6214722548835966,0.6181964190885051,0.6184754374451664,0.6235892954859713,0.6312759912642858,0.6232884434463083,0.6198621609155991,0.6247530671668416,0.6249976524886492,0.6234587374183524,0.004022840203442368,82
39.73605263233185,2.0667378198284054,2.4280282497406005,0.07140866314902403,"(2, 3)",500,0.001,500,0.001,"{'vectorizer__ngram_range': (2, 3), 'vectorizer__max_features': 500, 'classifier__tol': 0.001, 'classifier__max_iter': 500, 'classifier__C': 0.001}",0.44554316136320976,0.4488034803405451,0.4383490834974391,0.44522321726410813,0.4499952038621294,0.45515725055040906,0.44786395169048054,0.4479142170066462,0.4486108319067221,0.44346722429240987,0.44709276217740984,0.004188718858673673,85
